id,especie,ultima_modificacion,altura,circ_tronco_cm,diametro_tronco,long,lat,seccion,nombre_seccion,area_seccion,inclinacion_peligrosa,circ_tronco_cm_cat
42597,Morera,23/09/2011 10:16,Alto (> 8 mts),170,Grande,-68.8268815105,-32.8767369517,4,Cuarta Este Área Fundacional,1822015.85685,0,Muy alto
26564,Morera,04/11/2011 08:41,Alto (> 8 mts),90,Grande,-68.8322841436,-32.890124716,3,Parque O'Higgins,1531146.02653,0,Medio
19832,Morera,04/08/2011 10:12,Alto (> 8 mts),200,Grande,-68.8344365419,-32.8646749282,4,Cuarta Oeste,1173332.70145,0,Muy alto
2561,Prunas,19/10/2011 09:48,Medio (4 - 8 mts),80,Grande,-68.8312913223,-32.8851987664,3,Parque O'Higgins,1531146.02653,0,Medio
16669,Paraiso,19/07/2011 11:02,Medio (4 - 8 mts),110,Grande,-68.8414169323,-32.863265095,4,Cuarta Oeste,1173332.70145,0,Alto
34034,Fresno europeo,27/05/2011 10:53,Bajo (2 - 4 mts),110,Grande,-68.8548468202,-32.8847336684,5,Residencial Sur,2423808.92355,0,Alto
27772,Morera,03/11/2011 10:45,Alto (> 8 mts),110,Grande,-68.8347857407,-32.8938852005,3,Parque O'Higgins,1531146.02653,1,Alto
33367,Fresno europeo,19/05/2011 09:41,Medio (4 - 8 mts),100,Grande,-68.8580174456,-32.8914333634,5,Residencial Sur,2423808.92355,0,Medio
35452,Morera,28/03/2011 10:29,Alto (> 8 mts),113,Grande,-68.85406179,-32.8812214354,6,Residencial Norte,2694682.37982,0,Alto
9753,Morera,19/01/2011 10:10,Alto (> 8 mts),140,Grande,-68.8466101524,-32.8643396371,4,Cuarta Oeste,1173332.70145,0,Alto
8375,Morera,17/02/2011 15:51,Alto (> 8 mts),98,Grande,-68.8401224567,-32.90048293,2,Barrio Civico,2366816.36021,1,Medio
7566,Fresno europeo,16/06/2011 12:50,Muy bajo (1 - 2 mts),16,Chico,-68.8570901082,-32.8831741298,5,Residencial Sur,2423808.92355,0,Bajo
41590,Braquiquito,05/05/2011 11:52,Medio (4 - 8 mts),40,Mediano,-68.8410071548,-32.8769380484,1,Parque Central,1655357.93265,0,Bajo
12723,Morera,25/01/2011 08:27,Medio (4 - 8 mts),130,Grande,-68.8481423143,-32.8637491519,6,Residencial Norte,2694682.37982,0,Alto
22908,Fresno europeo,19/05/2011 16:23,Alto (> 8 mts),98,Grande,-68.8548538689,-32.8994836349,5,Residencial Sur,2423808.92355,0,Medio
11460,Morera,06/01/2011 14:13,Muy bajo (1 - 2 mts),8,Chico,-68.8438253232,-32.8630325432,4,Cuarta Oeste,1173332.70145,0,Bajo
42364,Morera,29/09/2011 10:34,Alto (> 8 mts),185,Grande,-68.8347090526,-32.8756096935,4,Cuarta Este Área Fundacional,1822015.85685,1,Muy alto
22220,Fresno europeo,18/05/2011 08:53,Muy bajo (1 - 2 mts),3,Chico,-68.8557351543,-32.8991386762,5,Residencial Sur,2423808.92355,0,Bajo
12284,Paraiso,12/01/2011 11:15,Alto (> 8 mts),178,Grande,-68.8462835046,-32.8674007912,6,Residencial Norte,2694682.37982,0,Muy alto
4432,Paraiso,29/07/2011 13:46,Alto (> 8 mts),138,Grande,-68.8375025111,-32.868344919,4,Cuarta Oeste,1173332.70145,0,Alto
26362,Morera,21/10/2011 10:17,Alto (> 8 mts),200,Grande,-68.8341880022,-32.8883625427,3,Parque O'Higgins,1531146.02653,0,Muy alto
11827,Morera,02/03/2011 13:17,Medio (4 - 8 mts),144,Grande,-68.849667248,-32.8654425965,6,Residencial Norte,2694682.37982,0,Alto
2092,Morera,22/11/2011 11:55,Alto (> 8 mts),210,Grande,-68.827974701,-32.8819887013,3,Parque O'Higgins,1531146.02653,0,Muy alto
2822,Fresno europeo,09/11/2011 09:26,Medio (4 - 8 mts),100,Grande,-68.8317860413,-32.8924166877,3,Parque O'Higgins,1531146.02653,0,Medio
6397,Acer,17/05/2011 13:04,Medio (4 - 8 mts),34,Mediano,-68.8535238603,-32.8871646231,5,Residencial Sur,2423808.92355,0,Bajo
3352,Prunas,27/09/2011 12:22,Bajo (2 - 4 mts),30,Mediano,-68.8260498777,-32.8756103784,4,Cuarta Este Área Fundacional,1822015.85685,0,Bajo
42197,Fresno europeo,04/05/2011 10:46,Bajo (2 - 4 mts),38,Mediano,-68.8408156093,-32.8732913341,4,Cuarta Oeste,1173332.70145,0,Bajo
19169,Morera,18/07/2011 10:33,Alto (> 8 mts),125,Grande,-68.8405729544,-32.8732272754,4,Cuarta Oeste,1173332.70145,1,Alto
10774,Morera,04/04/2011 12:29,Medio (4 - 8 mts),52,Mediano,-68.8523304426,-32.8768220292,6,Residencial Norte,2694682.37982,0,Bajo
23937,Ailanthus,19/01/2012 09:46,Bajo (2 - 4 mts),30,Mediano,-68.8523601623,-32.8992775285,2,Barrio Civico,2366816.36021,0,Bajo
7334,Morera,21/06/2011 11:23,Medio (4 - 8 mts),64,Grande,-68.8598668122,-32.9006764532,5,Residencial Sur,2423808.92355,0,Medio
23395,Fresno americano,28/01/2011 10:22,Alto (> 8 mts),146,Grande,-68.849357678,-32.901498002,2,Barrio Civico,2366816.36021,0,Alto
26415,Fresno americano,25/10/2011 09:09,Medio (4 - 8 mts),100,Grande,-68.8338287612,-32.8887673366,3,Parque O'Higgins,1531146.02653,0,Medio
30498,Pltano,15/07/2011 10:25,Alto (> 8 mts),202,Grande,-68.8391777854,-32.8894111872,3,Parque O'Higgins,1531146.02653,0,Muy alto
12429,Caducifolio,24/01/2011 10:37,Bajo (2 - 4 mts),36,Mediano,-68.8489088753,-32.8664107121,6,Residencial Norte,2694682.37982,0,Bajo
3446,Fresno americano,17/08/2011 10:13,Alto (> 8 mts),180,Grande,-68.8289107556,-32.8672824604,4,Cuarta Este Área Fundacional,1822015.85685,0,Muy alto
143,Caducifolio,28/02/2012 18:23,Bajo (2 - 4 mts),44,Mediano,-68.8583297629,-32.8641070446,6,Residencial Norte,2694682.37982,0,Bajo
3040,Morera,15/09/2011 10:23,Medio (4 - 8 mts),90,Grande,-68.8285917869,-32.8720726131,4,Cuarta Este Área Fundacional,1822015.85685,0,Medio
46394,Morera,19/08/2011 12:32,Muy bajo (1 - 2 mts),8,Chico,-68.8330324901,-32.8668868231,4,Cuarta Oeste,1173332.70145,0,Bajo
37680,Paraiso,24/02/2012 08:55,Alto (> 8 mts),110,Grande,-68.8520354658,-32.8721372346,6,Residencial Norte,2694682.37982,0,Alto
6616,Liquidambar,11/05/2011 09:55,Alto (> 8 mts),52,Mediano,-68.8548716137,-32.8925622531,5,Residencial Sur,2423808.92355,0,Bajo
2844,Fresno europeo,07/11/2011 09:29,Bajo (2 - 4 mts),38,Mediano,-68.8337612569,-32.8928477757,3,Parque O'Higgins,1531146.02653,0,Bajo
19642,Fresno americano,13/07/2011 10:21,Alto (> 8 mts),85,Grande,-68.8341493634,-32.8702587244,4,Cuarta Oeste,1173332.70145,0,Medio
37015,Prunas,07/04/2011 17:29,Bajo (2 - 4 mts),42,Mediano,-68.8565587277,-32.877146269,6,Residencial Norte,2694682.37982,0,Bajo
25990,Paraiso,31/01/2011 11:20,Alto (> 8 mts),86,Grande,-68.8377569627,-32.9036033947,2,Barrio Civico,2366816.36021,0,Medio
8050,Paraiso,09/03/2011 10:11,Medio (4 - 8 mts),90,Grande,-68.8429076887,-32.889038636,2,Barrio Civico,2366816.36021,0,Medio
36656,Olmo bola,06/06/2011 09:46,Medio (4 - 8 mts),120,Grande,-68.8602748732,-32.8823397166,7,Residencial Parque,1786336.08966,0,Alto
31709,Caducifolio,18/05/2011 10:17,Bajo (2 - 4 mts),20,Chico,-68.8614616667,-32.890008045,5,Residencial Sur,2423808.92355,0,Bajo
1155,Perenne,01/12/2011 13:06,Medio (4 - 8 mts),40,Mediano,-68.8769208192,-32.8678739186,8,Aeroparque,2203364.73622,0,Bajo
39689,Morera,19/10/2010 10:24,Alto (> 8 mts),177,Grande,-68.8462825739,-32.8695435169,6,Residencial Norte,2694682.37982,0,Muy alto
37348,Paraiso,29/11/2010 11:21,Alto (> 8 mts),120,Grande,-68.8578754383,-32.8717208572,6,Residencial Norte,2694682.37982,0,Alto
40664,Fresno europeo,13/04/2011 09:21,Medio (4 - 8 mts),38,Mediano,-68.8439933424,-32.8841870011,1,Parque Central,1655357.93265,0,Bajo
4793,Morera,02/08/2011 13:30,Medio (4 - 8 mts),30,Mediano,-68.8374913888,-32.8675140263,4,Cuarta Oeste,1173332.70145,0,Bajo
30246,Morera,09/03/2011 13:57,Alto (> 8 mts),111,Grande,-68.8421713558,-32.8902176832,2,Barrio Civico,2366816.36021,1,Alto
48365,Morera,17/08/2011 10:40,Medio (4 - 8 mts),212,Grande,-68.8287602587,-32.8666251473,4,Cuarta Este Área Fundacional,1822015.85685,0,Muy alto
12217,Pltano,17/01/2011 13:10,Alto (> 8 mts),260,Grande,-68.84570637,-32.8684687549,4,Cuarta Oeste,1173332.70145,0,Muy alto
42386,Morera,29/09/2011 11:38,Alto (> 8 mts),160,Grande,-68.8336516793,-32.876087632,4,Cuarta Este Área Fundacional,1822015.85685,0,Muy alto
13334,Morera,11/01/2011 14:09,Alto (> 8 mts),120,Grande,-68.8457395031,-32.8671167576,4,Cuarta Oeste,1173332.70145,0,Alto
38259,Fresno europeo,17/01/2012 08:10,Alto (> 8 mts),130,Grande,-68.8463803724,-32.873676282,6,Residencial Norte,2694682.37982,0,Alto
36122,Morera,05/04/2011 10:35,Alto (> 8 mts),139,Grande,-68.8549071998,-32.877324958,6,Residencial Norte,2694682.37982,0,Alto
3070,Morera,08/09/2011 15:42,Medio (4 - 8 mts),127,Grande,-68.8277027131,-32.8711906694,4,Cuarta Este Área Fundacional,1822015.85685,0,Alto
2835,Morera,09/11/2011 12:08,Medio (4 - 8 mts),38,Mediano,-68.8337432897,-32.8939596791,3,Parque O'Higgins,1531146.02653,0,Bajo
35975,Olmo bola,22/03/2011 10:28,Alto (> 8 mts),198,Grande,-68.8551852834,-32.8760490429,6,Residencial Norte,2694682.37982,0,Muy alto
7353,Fresno americano,23/06/2011 09:53,Medio (4 - 8 mts),42,Mediano,-68.8624790906,-32.901521095,5,Residencial Sur,2423808.92355,1,Bajo
46912,Fresno europeo,08/09/2011 09:12,Medio (4 - 8 mts),48,Mediano,-68.8320408991,-32.8714250415,4,Cuarta Este Área Fundacional,1822015.85685,0,Bajo
28730,Morera,14/03/2011 08:53,Alto (> 8 mts),120,Grande,-68.8480510034,-32.887599945,5,Residencial Sur,2423808.92355,1,Alto
33087,Pltano,28/06/2011 09:31,Alto (> 8 mts),128,Grande,-68.8532306759,-32.8914117869,5,Residencial Sur,2423808.92355,0,Alto
41777,Morera,27/04/2011 10:48,Medio (4 - 8 mts),150,Grande,-68.8419611588,-32.8781801461,1,Parque Central,1655357.93265,1,Alto
21045,Ailanthus,24/06/2011 10:05,Alto (> 8 mts),160,Grande,-68.8638470401,-32.9002276367,5,Residencial Sur,2423808.92355,0,Muy alto
37047,Pltano,05/04/2011 12:01,Alto (> 8 mts),140,Grande,-68.8567824973,-32.8759943222,6,Residencial Norte,2694682.37982,0,Alto
30972,Fresno europeo,10/02/2011 13:07,Alto (> 8 mts),120,Grande,-68.8555473922,-32.8635349444,6,Residencial Norte,2694682.37982,0,Alto
4732,Jacarand,09/08/2011 12:22,Muy bajo (1 - 2 mts),12,Chico,-68.8340424332,-32.8664211882,4,Cuarta Oeste,1173332.70145,1,Bajo
18366,Pltano,01/08/2011 10:28,Alto (> 8 mts),155,Grande,-68.8369535552,-32.867727415,4,Cuarta Oeste,1173332.70145,0,Alto
19577,Morera,14/07/2011 10:19,Alto (> 8 mts),190,Grande,-68.8376402137,-32.8724403821,4,Cuarta Oeste,1173332.70145,0,Muy alto
41848,Conifera,05/05/2011 12:16,Alto (> 8 mts),43,Mediano,-68.8417661996,-32.8793504776,1,Parque Central,1655357.93265,0,Bajo
34357,Morera,28/03/2011 13:05,Medio (4 - 8 mts),80,Grande,-68.8522764307,-32.8756075085,6,Residencial Norte,2694682.37982,0,Medio
20734,Morera,31/05/2011 10:17,Medio (4 - 8 mts),105,Grande,-68.8632203172,-32.8971343343,5,Residencial Sur,2423808.92355,0,Medio
8657,Caducifolio,02/02/2011 10:28,Bajo (2 - 4 mts),32,Mediano,-68.8393789391,-32.9037320482,2,Barrio Civico,2366816.36021,0,Bajo
12037,Fresno europeo,03/05/2010 12:57,Medio (4 - 8 mts),92,Grande,-68.8536842022,-32.8666619514,6,Residencial Norte,2694682.37982,0,Medio
34978,Pltano,04/04/2011 10:11,Medio (4 - 8 mts),144,Grande,-68.8556696237,-32.880710859,6,Residencial Norte,2694682.37982,0,Alto
16401,Pltano,02/08/2011 10:39,Alto (> 8 mts),210,Grande,-68.8356934345,-32.8663248934,4,Cuarta Oeste,1173332.70145,0,Muy alto
12052,Fresno europeo,05/02/2010 13:23,Bajo (2 - 4 mts),81,Grande,-68.8528749329,-32.8677242134,6,Residencial Norte,2694682.37982,0,Medio
23057,Morera,14/06/2011 13:38,Alto (> 8 mts),98,Grande,-68.8625969797,-32.902069683,5,Residencial Sur,2423808.92355,0,Medio
7344,Morera,23/06/2011 10:34,Medio (4 - 8 mts),55,Mediano,-68.8624457749,-32.9006776587,5,Residencial Sur,2423808.92355,0,Bajo
42501,Fresno europeo,30/09/2011 08:50,Medio (4 - 8 mts),70,Grande,-68.8314741367,-32.8753686824,4,Cuarta Este Área Fundacional,1822015.85685,0,Medio
1568,Fresno europeo,25/11/2011 10:21,Bajo (2 - 4 mts),26,Mediano,-68.8738988241,-32.8768240019,7,Residencial Parque,1786336.08966,0,Bajo
30523,Pltano,04/04/2011 16:05,Alto (> 8 mts),168,Grande,-68.8387211771,-32.8876947268,3,Parque O'Higgins,1531146.02653,0,Muy alto
44113,Morera,11/11/2011 08:43,Medio (4 - 8 mts),90,Grande,-68.8296570411,-32.8861891309,3,Parque O'Higgins,1531146.02653,0,Medio
38660,Paraiso,16/12/2010 11:21,Alto (> 8 mts),230,Grande,-68.8516719824,-32.8705820126,6,Residencial Norte,2694682.37982,0,Muy alto
39681,Morera,08/06/2011 10:31,Bajo (2 - 4 mts),15,Chico,-68.845915018,-32.8691382345,6,Residencial Norte,2694682.37982,0,Bajo
44811,Fresno europeo,26/08/2011 10:34,Medio (4 - 8 mts),85,Grande,-68.8230642467,-32.8699129992,4,Cuarta Este Área Fundacional,1822015.85685,0,Medio
10894,Ailanthus,21/03/2011 09:06,Alto (> 8 mts),81,Grande,-68.8535345209,-32.8788178709,6,Residencial Norte,2694682.37982,0,Medio
3381,Morera,28/09/2011 11:52,Medio (4 - 8 mts),64,Grande,-68.8294177431,-32.8762043642,4,Cuarta Este Área Fundacional,1822015.85685,0,Medio
20109,Olmo comun,10/08/2011 10:28,Alto (> 8 mts),150,Grande,-68.8331206454,-32.866293741,4,Cuarta Oeste,1173332.70145,0,Alto
37831,Fresno europeo,10/12/2010 10:21,Medio (4 - 8 mts),87,Grande,-68.8492174287,-32.8724162802,6,Residencial Norte,2694682.37982,0,Medio
40977,Morera,14/04/2011 09:30,Alto (> 8 mts),168,Grande,-68.83914067,-32.8809358212,1,Parque Central,1655357.93265,0,Muy alto
14100,Acer,02/12/2011 08:44,Medio (4 - 8 mts),30,Mediano,-68.8769047016,-32.8687901684,8,Aeroparque,2203364.73622,0,Bajo
16498,Morera,04/08/2011 13:41,Alto (> 8 mts),165,Grande,-68.8418492654,-32.8652469155,4,Cuarta Oeste,1173332.70145,0,Muy alto
30233,Pltano,10/03/2011 08:51,Alto (> 8 mts),205,Grande,-68.8422865694,-32.8911411732,2,Barrio Civico,2366816.36021,0,Muy alto
1592,Algarrobo,30/11/2011 10:04,Muy bajo (1 - 2 mts),12,Chico,-68.8728749828,-32.8768156718,7,Residencial Parque,1786336.08966,0,Bajo
10683,Paraiso,28/03/2011 09:42,Medio (4 - 8 mts),160,Grande,-68.8510492185,-32.8748685596,6,Residencial Norte,2694682.37982,0,Muy alto
43823,Morera,18/10/2011 12:57,Medio (4 - 8 mts),124,Grande,-68.8310969804,-32.8814877835,3,Parque O'Higgins,1531146.02653,0,Alto
36387,Fresno europeo,21/03/2011 12:50,Alto (> 8 mts),111,Grande,-68.8517484841,-32.8798925426,6,Residencial Norte,2694682.37982,0,Alto
4806,Fresno europeo,27/07/2011 12:02,Bajo (2 - 4 mts),25,Mediano,-68.8386503803,-32.866612188,4,Cuarta Oeste,1173332.70145,0,Bajo
41237,Perenne,15/04/2011 11:08,Medio (4 - 8 mts),35,Mediano,-68.8387570799,-32.8810907899,1,Parque Central,1655357.93265,0,Bajo
12615,Paraiso,14/01/2011 12:09,Medio (4 - 8 mts),64,Grande,-68.8457996407,-32.8629482545,4,Cuarta Oeste,1173332.70145,0,Medio
11153,Ligustro,26/01/2011 13:17,Bajo (2 - 4 mts),110,Grande,-68.8452922791,-32.900723725,2,Barrio Civico,2366816.36021,0,Alto
22441,Olmo comun,28/06/2011 09:31,Alto (> 8 mts),140,Grande,-68.8618783254,-32.8981365014,5,Residencial Sur,2423808.92355,0,Alto
27664,Paraiso,28/10/2011 11:39,Medio (4 - 8 mts),80,Grande,-68.8366482937,-32.8950875697,2,Barrio Civico,2366816.36021,0,Medio
39349,Morera,01/12/2010 11:45,Alto (> 8 mts),150,Grande,-68.8561781344,-32.8724438632,6,Residencial Norte,2694682.37982,0,Alto
8787,Acer,03/02/2011 14:17,Bajo (2 - 4 mts),30,Mediano,-68.8557077814,-32.8671674756,6,Residencial Norte,2694682.37982,0,Bajo
12392,Morera,21/01/2011 10:09,Alto (> 8 mts),112,Grande,-68.8480858506,-32.8663280778,6,Residencial Norte,2694682.37982,0,Alto
41228,Morera,15/04/2011 13:02,Alto (> 8 mts),150,Grande,-68.8384716673,-32.881629798,1,Parque Central,1655357.93265,0,Alto
42651,Morera,26/09/2011 08:26,Medio (4 - 8 mts),40,Mediano,-68.8293093157,-32.8764621358,4,Cuarta Este Área Fundacional,1822015.85685,0,Bajo
12829,Fresno europeo,21/01/2011 09:37,Medio (4 - 8 mts),70,Grande,-68.8475131062,-32.8635731872,4,Cuarta Oeste,1173332.70145,0,Medio
35493,Pltano,07/04/2011 17:21,Alto (> 8 mts),180,Grande,-68.8564058677,-32.8807711695,7,Residencial Parque,1786336.08966,0,Muy alto
8853,Paraiso sombrilla,01/02/2011 12:32,Bajo (2 - 4 mts),30,Mediano,-68.8539137096,-32.8668096143,6,Residencial Norte,2694682.37982,0,Bajo
10189,Paraiso,20/12/2010 09:45,Alto (> 8 mts),100,Grande,-68.8524470575,-32.8710270029,6,Residencial Norte,2694682.37982,0,Medio
42982,Olmo bola,06/10/2011 17:49,Bajo (2 - 4 mts),36,Mediano,-68.8337170745,-32.8778623413,4,Cuarta Este Área Fundacional,1822015.85685,0,Bajo
32491,Fresno europeo,27/05/2011 10:47,Muy bajo (1 - 2 mts),3,Chico,-68.8528286203,-32.8889514094,5,Residencial Sur,2423808.92355,0,Bajo
17867,Morera,01/08/2011 13:49,Alto (> 8 mts),155,Grande,-68.8369914721,-32.8662163142,4,Cuarta Oeste,1173332.70145,0,Alto
43516,Morera,20/10/2011 15:38,Bajo (2 - 4 mts),40,Mediano,-68.8307269432,-32.8814168611,3,Parque O'Higgins,1531146.02653,0,Bajo
19721,Fresno americano,12/08/2011 11:14,Alto (> 8 mts),180,Grande,-68.8338046932,-32.8689324932,4,Cuarta Oeste,1173332.70145,0,Muy alto
16167,Morera,18/07/2011 10:01,Alto (> 8 mts),160,Grande,-68.8433370955,-32.867715915,4,Cuarta Oeste,1173332.70145,0,Muy alto
36097,Pltano,06/04/2011 08:59,Alto (> 8 mts),196,Grande,-68.8558146403,-32.8761816977,6,Residencial Norte,2694682.37982,0,Muy alto
37424,Morera,04/01/2011 10:12,Alto (> 8 mts),95,Grande,-68.8569264629,-32.8706857861,6,Residencial Norte,2694682.37982,0,Medio
46426,Morera,16/08/2011 13:25,Alto (> 8 mts),145,Grande,-68.8322953702,-32.8670548147,4,Cuarta Oeste,1173332.70145,1,Alto
42262,Morera,03/05/2011 11:21,Alto (> 8 mts),115,Grande,-68.8382728913,-32.8757873753,1,Parque Central,1655357.93265,0,Alto
24937,Morera,09/02/2011 10:46,Alto (> 8 mts),100,Grande,-68.8370593043,-32.8975854757,2,Barrio Civico,2366816.36021,0,Medio
12821,Morera,20/01/2011 12:25,Alto (> 8 mts),100,Grande,-68.8470674901,-32.8635893003,4,Cuarta Oeste,1173332.70145,0,Medio
24512,Morera,10/01/2011 10:33,Alto (> 8 mts),141,Grande,-68.8471743825,-32.903477594,2,Barrio Civico,2366816.36021,0,Alto
11750,Morera,02/06/2010 11:19,Alto (> 8 mts),175,Grande,-68.8502766576,-32.8671265594,6,Residencial Norte,2694682.37982,0,Muy alto
5779,Morera,06/05/2011 10:23,Bajo (2 - 4 mts),60,Mediano,-68.8392319605,-32.8786613154,1,Parque Central,1655357.93265,0,Medio
40645,Pltano,15/04/2011 10:29,Alto (> 8 mts),195,Grande,-68.8438003454,-32.8851918072,1,Parque Central,1655357.93265,0,Muy alto
2640,Fresno europeo,21/10/2011 18:47,Bajo (2 - 4 mts),12,Chico,-68.8343105265,-32.8810530162,3,Parque O'Higgins,1531146.02653,0,Bajo
48225,Morera,02/09/2011 14:00,Alto (> 8 mts),132,Grande,-68.8300407379,-32.8708547578,4,Cuarta Este Área Fundacional,1822015.85685,0,Alto
34837,Paraiso,30/03/2011 09:33,Alto (> 8 mts),160,Grande,-68.8521166706,-32.876741094,6,Residencial Norte,2694682.37982,0,Muy alto
43054,Acacia SP,03/10/2011 10:16,Alto (> 8 mts),198,Grande,-68.8322059402,-32.8779466153,4,Cuarta Este Área Fundacional,1822015.85685,0,Muy alto
11777,Morera,25/01/2011 13:08,Alto (> 8 mts),170,Grande,-68.8486727617,-32.8643415521,6,Residencial Norte,2694682.37982,0,Muy alto
48349,Fresno europeo,17/08/2011 11:20,Medio (4 - 8 mts),90,Grande,-68.8277903153,-32.8665180471,4,Cuarta Este Área Fundacional,1822015.85685,0,Medio
36837,Pltano,07/04/2011 11:22,Alto (> 8 mts),250,Grande,-68.8596505393,-32.880147641,7,Residencial Parque,1786336.08966,0,Muy alto
34613,Ligustro,17/01/2012 11:50,Bajo (2 - 4 mts),50,Mediano,-68.847279302,-32.874821176,6,Residencial Norte,2694682.37982,0,Bajo
35346,Fresno europeo,22/06/2011 15:15,Medio (4 - 8 mts),110,Grande,-68.8537713448,-32.8837397423,5,Residencial Sur,2423808.92355,0,Alto
7490,Morera,23/06/2011 10:43,Medio (4 - 8 mts),90,Grande,-68.863012729,-32.8999074946,5,Residencial Sur,2423808.92355,0,Medio
9111,Morera,23/02/2011 09:03,Bajo (2 - 4 mts),30,Mediano,-68.8528111245,-32.8658711451,6,Residencial Norte,2694682.37982,0,Bajo
47519,Morera,29/08/2011 13:42,Medio (4 - 8 mts),85,Grande,-68.8261743944,-32.8711196828,4,Cuarta Este Área Fundacional,1822015.85685,0,Medio
11433,Prunas,24/01/2011 09:44,Muy bajo (1 - 2 mts),22,Mediano,-68.8511199554,-32.9017459847,2,Barrio Civico,2366816.36021,0,Bajo
12810,Paraiso,20/01/2011 13:07,Alto (> 8 mts),140,Grande,-68.8470745177,-32.8640508579,4,Cuarta Oeste,1173332.70145,0,Alto
30832,Olmo bola,14/02/2011 13:43,Medio (4 - 8 mts),112,Grande,-68.8549167986,-32.8664710076,6,Residencial Norte,2694682.37982,0,Alto
34777,Morera,30/03/2011 09:53,Alto (> 8 mts),125,Grande,-68.8513391707,-32.8791060571,6,Residencial Norte,2694682.37982,1,Alto
16086,Paraiso,21/07/2011 10:20,Alto (> 8 mts),185,Grande,-68.8440892357,-32.8722660833,6,Residencial Norte,2694682.37982,0,Muy alto
47500,Morera,29/08/2011 15:23,Medio (4 - 8 mts),50,Mediano,-68.8274025701,-32.8703952185,4,Cuarta Este Área Fundacional,1822015.85685,0,Bajo
2239,Morera,03/11/2011 09:49,Alto (> 8 mts),122,Grande,-68.8368750224,-32.8939504306,3,Parque O'Higgins,1531146.02653,0,Alto
20202,Fresno europeo,26/05/2011 13:32,Medio (4 - 8 mts),65,Grande,-68.8595388148,-32.8947466583,5,Residencial Sur,2423808.92355,0,Medio
1547,Morera,22/11/2011 18:27,Bajo (2 - 4 mts),24,Mediano,-68.8730083954,-32.8788799781,7,Residencial Parque,1786336.08966,0,Bajo
13678,Olmo bola,23/02/2011 11:48,Bajo (2 - 4 mts),90,Grande,-68.8527107319,-32.8651885663,6,Residencial Norte,2694682.37982,0,Medio
27435,Morera,25/10/2011 09:14,Alto (> 8 mts),160,Grande,-68.8345462238,-32.8917027016,3,Parque O'Higgins,1531146.02653,1,Muy alto
6753,Fresno americano,17/05/2011 09:30,Medio (4 - 8 mts),42,Mediano,-68.8604095427,-32.8928234846,5,Residencial Sur,2423808.92355,1,Bajo
2316,Morera,02/11/2011 10:41,Medio (4 - 8 mts),70,Grande,-68.8361693275,-32.8946898683,2,Barrio Civico,2366816.36021,0,Medio
208,Olmo bola,06/03/2012 10:17,Medio (4 - 8 mts),65,Grande,-68.8393090184,-32.8703372173,4,Cuarta Oeste,1173332.70145,0,Medio
5673,Pltano,02/05/2011 11:17,Bajo (2 - 4 mts),27,Mediano,-68.8402937921,-32.8753215033,1,Parque Central,1655357.93265,0,Bajo
24823,Morera,18/02/2011 08:57,Alto (> 8 mts),135,Grande,-68.8400502811,-32.8965784523,2,Barrio Civico,2366816.36021,0,Alto
32415,Morera,26/05/2011 09:28,Alto (> 8 mts),152,Grande,-68.850603369,-32.8886794355,5,Residencial Sur,2423808.92355,1,Alto
8049,Morera,09/03/2011 10:15,Bajo (2 - 4 mts),50,Mediano,-68.8429386531,-32.8891655943,2,Barrio Civico,2366816.36021,0,Bajo
5110,Morera,08/08/2011 14:21,Alto (> 8 mts),110,Grande,-68.8430773312,-32.8682916298,4,Cuarta Oeste,1173332.70145,1,Alto
40017,Acacia SP,19/04/2011 10:20,Alto (> 8 mts),130,Grande,-68.8443517376,-32.8791331677,1,Parque Central,1655357.93265,0,Alto
37677,Morera,24/02/2012 09:02,Alto (> 8 mts),190,Grande,-68.8518540009,-32.8720442481,6,Residencial Norte,2694682.37982,0,Muy alto
